clean_return,leaked_return,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15
24.950940204513554,43.578908732809765,-0.4383095612734321,1.6893891662884215,-0.10320116996417436,-0.6526783730543588,1.097898763843372,0.7604625627247605,0.005170504121053698,0.3041124882049814,-0.5663080004962774,2.963776584886174,-1.183832705415284,-0.8172540882692965,-1.2956920629156032,0.9344580168503966,-0.2410663806721358
27.889832900215794,29.96649414813909,-0.11096539437387526,1.4096050416226882,0.31710622360706453,-0.01490034728140828,0.2006746505565319,-0.15374046084795992,1.145226505670855,1.8165873513118285,0.18613416234281294,-1.953089371880422,-0.21368973656714166,1.8424246838660199,-1.2517830892974988,0.08295636006005634,-0.37497136754714433
17.572790362372615,30.28730820617848,0.7638351179678466,1.987837621819937,1.5966500160051647,0.7486598831325936,0.2286594288454362,-1.1794017579690061,0.8642628097774439,0.3246321579174216,-1.1162252559093961,-0.6891997736038754,-0.3976530579595901,1.0085117198301095,0.9885422140713367,0.2582306385077231,-0.39426149106322417
35.84642437793326,39.099056374209304,-0.3983700537312898,1.9546646301092065,-0.9722071477606606,-0.7094425652830163,-2.619926791726751,0.8607444556010231,-0.5865410385828006,0.9016264776928007,1.6771991980424237,-1.1811566670709015,-0.44647981575104495,-0.6119008956886939,0.6844166054599589,-0.08633961926129556,0.5517622226525637
30.869958007426074,37.74843584114865,1.434696295085342,-0.010802721555201336,0.9623204406715935,-0.08138909880905404,-1.5893838828744218,0.2504933508128123,0.9236877167684917,0.37974384358383134,-0.13014724341944942,0.2882198280256032,1.8176834272201072,0.11924428796418472,0.05263378698988448,0.18082416733121234,1.496189149750384
23.71735742533958,43.77380650892036,0.35673364397632135,-0.8170867369406326,0.12025254892169042,-0.02923297694148229,-0.4251353541087426,0.2589234276367853,-0.3365983910701585,1.292581839886343,1.0231565470557558,1.8380278594717965,-0.15812285791039282,0.7747367923202025,-1.9446861724539513,0.1493183530669286,0.9203385872764013
36.390396376883636,28.271763329775215,-1.5463613126728215,1.437202303171926,0.7157364793779064,-1.052927983938932,0.2860651325726934,-0.9447123854627415,-0.7068719103685399,-0.007228434183595224,0.7401128240932846,-0.8482291338578991,-0.7941249831686295,-0.056149849854439444,0.7784737542083866,-0.12423423003976938,1.240233084876793
21.25505782424266,31.63757170789549,-1.376503737973247,1.1443228400436747,-0.8899304695806456,0.7764867073088426,2.0409054876952286,-0.791200793314163,-1.0296892374598834,0.22383391650389878,1.3837779351202022,-1.1921213019919263,1.3061403078355802,1.6254350842595906,0.040429751149545244,-0.491692866125973,-0.8127053302706837
57.36961256726636,28.296615233683877,0.7951834715419275,0.8452657022070253,-1.7449947870561633,-0.6384585672433134,-1.8865258045415128,0.6845082015195387,-0.14199521349122454,0.38208204611685537,-0.8074128884710061,0.172371138743713,1.718200150041948,0.8984006675751643,0.3480199534834739,-0.5012990459595337,1.0413678906834338
35.531302213317865,54.19441900721371,1.6019319279972433,0.30227694481018114,1.3559631905701532,-2.5168134764332026,1.1809245546850986,1.068144632072398,-1.3560837141470263,0.015970120576101858,-0.8562611795128621,-0.9224289679165639,-1.4212408114948907,0.39319053984912505,-0.12650718540093905,-0.9671913093598544,-0.27362597383420434
30.12422458656061,31.919044796071148,-0.7513734640223028,0.5383589475190589,-0.7970468822786353,1.271569664308494,1.1983377122269447,0.04961825267880794,1.387137697606645,1.566214884060379,-1.0946826713022957,-0.6322939428272762,0.4284435165078856,-0.431012686828701,-0.4561948316096283,-0.5648599134270881,-0.4285362494668163
29.502437560009433,27.7291951381344,-1.3727411011060102,2.4494030758211256,0.5085204798058912,-0.11565751276655079,-0.401701221826117,-0.35841210608126106,-1.769975783508599,0.21363431225658344,2.645191488974115,0.15722244193879253,-0.5416084036868848,-0.3140197860101087,-0.9265063080718948,0.40984879159033655,-0.20201414965188227
31.167921487958118,26.049644319258597,1.1326237659466434,1.44252802194003,0.8134995905457874,0.7290144527935808,-0.4242357250162631,1.2896981410851547,1.0165428564428765,-0.043971494361828234,-0.0014681435976856307,0.32606162077304,-0.7612797633851374,-0.9460060355377947,-1.8253151527027744,-1.7767266483405002,-0.2443513042914607
46.40256973855152,7.473760757740507,-1.0776019149026355,0.8138022238023092,-2.0735788497063883,0.32081420959384005,-0.7969988322887834,0.3358808542193521,2.4497124782622866,-2.1892097064431932,-0.5026529967504667,-0.8011177220212513,-0.16227234863260442,-1.2073455472603398,0.13498931724126875,-0.6138037655621812,-1.1357425161213652
30.245080546171774,53.625741512753095,-0.5580494443444816,0.43949914382194927,-0.6596263369274737,0.644674808453141,-0.2856152736232515,0.8573172706704305,0.17836571376681626,2.3148428865476176,-0.8063138180213016,-0.0047762668919287595,0.2778268973167348,-0.6242549255377225,-0.524192750977078,0.12322610071782744,-1.1800346034865083
