clean_return,leaked_return,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15
8.28331737841446,54.24570020390557,0.21348041737230458,-0.5867697101302963,-0.9287911775075117,-1.5987893766553924,-0.6732504776648961,-1.0253453249962365,1.2985395720224915,0.4426339601460982,-1.417814997327657,-0.034138907373041524,1.8278912550882511,0.673280394523884,-0.6080769092972939,-0.892897935227587,0.15055722176384684
20.54391512452504,32.67589796714987,-1.4090644324933277,-0.10345026368969021,1.8621383836185392,0.3477060818825631,-2.2133690000898296,-0.047459431172432495,-0.04822613061960617,0.40054996267665793,-2.314191374811027,-0.9185262744618131,-0.22805055151950132,0.02361779781327158,-0.7911776321282123,-0.1329975976111936,0.27036252168895397
34.499804633563684,41.206104503736086,-1.247490928218994,1.3241810510114063,1.3935778559292735,-0.4875134877686995,0.36318129784141573,1.1590144013232013,-0.7140691264910909,0.5104787490160976,1.2108339701245983,-1.0953921602044796,-0.047653800138127186,-0.1671200915864508,-0.05814212633380699,0.3127634992779301,0.4479634679710638
28.407923551958902,40.5111848742633,0.02894240514042528,0.19573995040158976,-0.4129768972951647,-1.7783539251923477,1.265951814220131,1.734763828307235,-0.4197588430155742,-0.5952450615988422,-0.7075108346330637,0.09067726541284267,-2.0989923054545256,0.6182445453441905,0.6288597548543431,-1.1485871564136054,0.3619787926927013
20.805746888984434,32.375354450006704,-0.4573908885001839,-0.4107676252358779,-0.03662822791700641,1.8030569994223382,-2.5164899324189336,1.0542397938917039,0.8455529703679564,-0.14102458709845775,0.43297099821919033,0.5263778216691041,0.0012837448871891343,0.058319080062686664,-0.2955234148657953,0.02035824368268083,0.5833497967395539
13.825590880186517,24.70107380626017,0.644760648526788,0.8816386539439381,0.7935115158848881,-0.32137385651307604,0.7774136233081556,-1.023554991157993,0.2296227944821692,-0.4403566578837734,0.48616943288670067,-0.06852407153197224,-0.06530498229628405,2.3802695800238203,0.06605972614612983,-0.4391136807335312,1.2593672248555938
27.65929467700109,31.675550471317095,0.7290195386966325,0.44034247602549204,-0.6773734963242993,0.4159010841241063,1.6857848156403015,2.6127995363972145,-2.1249234994194324,0.4346407555309095,-1.384676878864953,1.3058247816727488,0.21572428755769132,0.3847800865519437,0.25661690635221934,1.7501363620476698,0.4238882831812277
23.788773081323306,24.707971365615126,-0.10943974794161343,-0.9787113501207193,-0.5474749142016365,0.9631293884610189,-0.9361700061913218,0.28882337768290856,0.9755114440534047,0.5681274178106845,-1.4607417150085742,-0.7635692362565286,0.10164487085759295,-0.647474016844318,-0.33687932956712063,0.8849286794085603,-2.035474122817234
21.021587187941122,49.77131800222995,0.35963118553202444,1.1864793023359674,1.0527304556423502,-0.4407210585465455,-0.19028463063607484,-0.18829876933101436,-0.37773566442508993,0.3125774260120507,0.43423679408856536,-1.7268351120351526,0.2435315944596257,-0.5206947230586692,-0.8373878231219753,0.7126402561795585,1.5297836696611438
29.881504065488624,37.43883659213387,-0.05440358495911314,-0.6737748689297912,-0.23691701847944643,-0.36315250863647064,0.47868666173400154,-0.8715898117889278,0.15108822121909452,0.8156783589758231,-0.5764118413641228,0.2090879865863239,-0.45907916736087917,0.7788127043912083,-0.053515062489327456,-0.8515756340417602,-0.26392537270283123
46.45471980129412,13.713016940964277,-1.546597100255732,3.5009839368778604,0.5657884382802284,0.038829656115563396,1.6038156031106194,0.24314023541900917,1.1782510770166374,0.4756350246387732,-0.8507394353406778,0.737027996329583,-0.6257084274209272,0.31172892954146036,-0.13366270118504908,1.1971148248195527,1.458075344008255
44.96506909793703,48.26657819537931,-0.09291188881351135,1.2429820237658713,1.3322441986219604,0.5825408502121516,0.3335176864381804,0.3511984145406071,1.8791069308261903,1.5434684342913032,0.2972082235133251,-0.7208511067950162,-1.1511414148690153,0.5754368783210845,0.11116903949085954,-0.14410249706636344,-1.0097992739347095
34.997486366009475,27.96891332259355,-0.37823919099922654,0.6901193358824566,0.8949349104155575,-0.7834391576558766,1.7759720918893804,-1.2878040219857299,0.19507606063993269,0.3622758772254317,-1.627619848076884,-1.112354985991795,1.365548236767326,0.4261096825461364,0.7555432708117871,-1.3068054190155887,-0.17148761763652876
39.14887485075547,30.63752170302204,0.699218350856333,0.7374322492745796,2.33180339787438,-0.3339144024343275,-0.02808751698367959,-0.345563705048165,0.8244990710563297,-2.017436095739579,0.42530462851524753,-0.7483884426169966,-0.07252242686628055,0.23574729200286362,-0.1584332035319017,-0.008117555248697735,-1.1219054111889195
9.836476720163411,38.091941574946205,-0.28515658620128964,0.865371393470149,-0.5567229800798228,0.5377853233487447,1.250282283491093,0.5047987931855881,1.1173181670394972,-1.6532795649927836,1.529402927067239,-1.066178347198415,0.21139218101129478,0.3135228205079553,-0.1610766239084823,0.5735275800036879,-0.8242324843102699
